timestamp, pstate, clocks.current.graphics [MHz], clocks.current.memory [MHz], utilization.gpu [%], temperature.gpu, power.draw [W], clocks_event_reasons.active
2026/09/24 08:37:46.375, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:37:46.635, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.51 W, 0x0000000000000001
2026/09/24 08:37:46.894, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.51 W, 0x0000000000000001
2026/09/24 08:37:47.160, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.62 W, 0x0000000000000001
2026/09/24 08:37:47.420, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.50 W, 0x0000000000000001
2026/09/24 08:37:47.672, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.50 W, 0x0000000000000001
2026/09/24 08:37:47.923, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.56 W, 0x0000000000000001
2026/09/24 08:37:48.180, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.56 W, 0x0000000000000001
2026/09/24 08:37:48.437, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:37:48.700, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:37:48.952, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.64 W, 0x0000000000000001
2026/09/24 08:37:49.208, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.64 W, 0x0000000000000001
2026/09/24 08:37:49.464, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:37:49.717, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:37:49.971, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.47 W, 0x0000000000000001
2026/09/24 08:37:50.224, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.47 W, 0x0000000000000001
2026/09/24 08:37:50.492, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.47 W, 0x0000000000000001
2026/09/24 08:37:50.748, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.47 W, 0x0000000000000001
2026/09/24 08:37:51.006, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:37:51.266, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:37:51.521, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.59 W, 0x0000000000000001
2026/09/24 08:37:51.784, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.59 W, 0x0000000000000001
2026/09/24 08:37:52.048, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:37:52.311, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:37:52.570, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.47 W, 0x0000000000000001
2026/09/24 08:37:52.834, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.47 W, 0x0000000000000001
2026/09/24 08:37:53.088, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.63 W, 0x0000000000000001
2026/09/24 08:37:53.352, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.63 W, 0x0000000000000001
2026/09/24 08:37:53.609, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:37:53.863, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:37:54.117, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:37:54.382, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:37:54.636, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:37:54.896, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:37:55.161, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:37:55.414, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:37:55.680, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:37:55.935, P0, 1740 MHz, 6101 MHz, 0 %, 67, 18.69 W, 0x0000000000000001
2026/09/24 08:37:56.188, P0, 1740 MHz, 6101 MHz, 0 %, 67, 18.69 W, 0x0000000000000001
2026/09/24 08:37:56.442, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:37:56.698, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.48 W, 0x0000000000000001
2026/09/24 08:37:56.951, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:37:57.205, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.49 W, 0x0000000000000001
2026/09/24 08:37:57.457, P0, 1740 MHz, 6101 MHz, 0 %, 67, 19.51 W, 0x0000000000000001
2026/09/24 08:37:57.708, P0, 1740 MHz, 6101 MHz, 0 %, 67, 19.51 W, 0x0000000000000001
2026/09/24 08:37:57.962, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:37:58.213, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:37:58.464, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.45 W, 0x0000000000000001
2026/09/24 08:37:58.721, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.45 W, 0x0000000000000001
2026/09/24 08:37:58.985, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.48 W, 0x0000000000000001
2026/09/24 08:37:59.240, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.48 W, 0x0000000000000001
2026/09/24 08:37:59.496, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:37:59.748, P0, 1740 MHz, 6101 MHz, 0 %, 66, 17.49 W, 0x0000000000000001
2026/09/24 08:38:00.003, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.63 W, 0x0000000000000001
2026/09/24 08:38:00.260, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.63 W, 0x0000000000000001
2026/09/24 08:38:00.515, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.47 W, 0x0000000000000001
2026/09/24 08:38:00.771, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.47 W, 0x0000000000000001
2026/09/24 08:38:01.028, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:38:01.288, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:38:01.544, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:38:01.801, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:38:02.065, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:02.317, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:02.579, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:02.844, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:03.102, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:38:03.357, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:38:03.607, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.52 W, 0x0000000000000001
2026/09/24 08:38:03.872, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.52 W, 0x0000000000000001
2026/09/24 08:38:04.133, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:04.389, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:04.654, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:38:04.914, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.50 W, 0x0000000000000001
2026/09/24 08:38:05.176, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.52 W, 0x0000000000000001
2026/09/24 08:38:05.436, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.63 W, 0x0000000000000001
2026/09/24 08:38:05.698, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.63 W, 0x0000000000000001
2026/09/24 08:38:05.960, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:06.224, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:06.488, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.76 W, 0x0000000000000001
2026/09/24 08:38:06.752, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.76 W, 0x0000000000000001
2026/09/24 08:38:07.005, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:38:07.260, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:38:07.520, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.48 W, 0x0000000000000001
2026/09/24 08:38:07.779, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.48 W, 0x0000000000000001
2026/09/24 08:38:08.029, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:38:08.285, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:38:08.541, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.52 W, 0x0000000000000001
2026/09/24 08:38:08.794, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.52 W, 0x0000000000000001
2026/09/24 08:38:09.057, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.55 W, 0x0000000000000001
2026/09/24 08:38:09.321, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.55 W, 0x0000000000000001
2026/09/24 08:38:09.575, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:38:09.829, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.53 W, 0x0000000000000001
2026/09/24 08:38:10.086, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:10.340, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.51 W, 0x0000000000000001
2026/09/24 08:38:10.601, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.52 W, 0x0000000000000001
2026/09/24 08:38:10.851, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.52 W, 0x0000000000000001
2026/09/24 08:38:11.106, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.52 W, 0x0000000000000001
2026/09/24 08:38:11.363, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.52 W, 0x0000000000000001
2026/09/24 08:38:11.625, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:38:11.879, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:38:12.144, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:38:12.410, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.54 W, 0x0000000000000001
2026/09/24 08:38:12.672, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.57 W, 0x0000000000000001
2026/09/24 08:38:12.925, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.61 W, 0x0000000000000001
2026/09/24 08:38:13.176, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.61 W, 0x0000000000000001
2026/09/24 08:38:13.432, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.63 W, 0x0000000000000001
2026/09/24 08:38:13.683, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.63 W, 0x0000000000000001
2026/09/24 08:38:13.946, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.61 W, 0x0000000000000001
2026/09/24 08:38:14.216, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.61 W, 0x0000000000000001
2026/09/24 08:38:14.477, P0, 1740 MHz, 6101 MHz, 3 %, 67, 17.67 W, 0x0000000000000001
2026/09/24 08:38:14.727, P0, 1740 MHz, 6101 MHz, 3 %, 67, 17.67 W, 0x0000000000000001
2026/09/24 08:38:14.992, P0, 2032 MHz, 6101 MHz, 37 %, 70, 37.77 W, 0x0000000000000400
2026/09/24 08:38:15.243, P0, 2032 MHz, 6101 MHz, 37 %, 70, 37.77 W, 0x0000000000000400
2026/09/24 08:38:15.507, P0, 2032 MHz, 6101 MHz, 37 %, 71, 38.08 W, 0x0000000000000400
2026/09/24 08:38:15.760, P0, 2032 MHz, 6101 MHz, 37 %, 71, 38.08 W, 0x0000000000000400
2026/09/24 08:38:16.024, P0, 2032 MHz, 6101 MHz, 22 %, 71, 36.73 W, 0x0000000000000400
2026/09/24 08:38:16.287, P0, 2032 MHz, 6101 MHz, 22 %, 71, 36.73 W, 0x0000000000000400
2026/09/24 08:38:16.545, P0, 2032 MHz, 6101 MHz, 0 %, 69, 29.62 W, 0x0000000000000400
2026/09/24 08:38:16.804, P0, 2032 MHz, 6101 MHz, 0 %, 69, 29.62 W, 0x0000000000000400
2026/09/24 08:38:17.061, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.95 W, 0x0000000000000001
2026/09/24 08:38:17.313, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.95 W, 0x0000000000000001
2026/09/24 08:38:17.574, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.67 W, 0x0000000000000001
2026/09/24 08:38:17.838, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.67 W, 0x0000000000000001
2026/09/24 08:38:18.108, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.64 W, 0x0000000000000001
2026/09/24 08:38:18.365, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.64 W, 0x0000000000000001
2026/09/24 08:38:18.627, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.68 W, 0x0000000000000001
2026/09/24 08:38:18.891, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.68 W, 0x0000000000000001
2026/09/24 08:38:19.155, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.74 W, 0x0000000000000001
2026/09/24 08:38:19.411, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.74 W, 0x0000000000000001
2026/09/24 08:38:19.676, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.95 W, 0x0000000000000001
2026/09/24 08:38:19.937, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.62 W, 0x0000000000000001
2026/09/24 08:38:20.193, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.62 W, 0x0000000000000001
2026/09/24 08:38:20.446, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:20.712, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:20.976, P0, 1740 MHz, 6101 MHz, 0 %, 68, 19.59 W, 0x0000000000000001
2026/09/24 08:38:21.241, P0, 1740 MHz, 6101 MHz, 0 %, 68, 19.59 W, 0x0000000000000001
2026/09/24 08:38:21.504, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.68 W, 0x0000000000000001
2026/09/24 08:38:21.766, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.68 W, 0x0000000000000001
2026/09/24 08:38:22.029, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.91 W, 0x0000000000000001
2026/09/24 08:38:22.293, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.91 W, 0x0000000000000001
2026/09/24 08:38:22.545, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.72 W, 0x0000000000000001
2026/09/24 08:38:22.800, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.72 W, 0x0000000000000001
2026/09/24 08:38:23.065, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.73 W, 0x0000000000000001
2026/09/24 08:38:23.333, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.73 W, 0x0000000000000001
2026/09/24 08:38:23.594, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.63 W, 0x0000000000000001
2026/09/24 08:38:23.858, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.63 W, 0x0000000000000001
2026/09/24 08:38:24.118, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:24.372, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:24.634, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:24.898, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:25.161, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.68 W, 0x0000000000000001
2026/09/24 08:38:25.422, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:25.676, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:25.928, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.69 W, 0x0000000000000001
2026/09/24 08:38:26.195, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.69 W, 0x0000000000000001
2026/09/24 08:38:26.459, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:26.717, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:26.977, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 08:38:27.241, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 08:38:27.498, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.69 W, 0x0000000000000001
2026/09/24 08:38:27.762, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.69 W, 0x0000000000000001
2026/09/24 08:38:28.024, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.79 W, 0x0000000000000001
2026/09/24 08:38:28.281, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.79 W, 0x0000000000000001
2026/09/24 08:38:28.540, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 08:38:28.792, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 08:38:29.043, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:29.299, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:29.564, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 08:38:29.822, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 08:38:30.085, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.95 W, 0x0000000000000001
2026/09/24 08:38:30.349, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.95 W, 0x0000000000000001
2026/09/24 08:38:30.600, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 08:38:30.863, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.75 W, 0x0000000000000001
2026/09/24 08:38:31.116, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.81 W, 0x0000000000000001
2026/09/24 08:38:31.374, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.81 W, 0x0000000000000001
2026/09/24 08:38:31.631, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 08:38:31.894, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.77 W, 0x0000000000000001
2026/09/24 08:38:32.154, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.73 W, 0x0000000000000001
2026/09/24 08:38:32.413, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.73 W, 0x0000000000000001
2026/09/24 08:38:32.672, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:32.929, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:33.196, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:33.449, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.80 W, 0x0000000000000001
2026/09/24 08:38:33.709, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.80 W, 0x0000000000000001
2026/09/24 08:38:33.970, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:34.227, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:34.492, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.76 W, 0x0000000000000001
2026/09/24 08:38:34.744, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.76 W, 0x0000000000000001
2026/09/24 08:38:35.005, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.82 W, 0x0000000000000001
2026/09/24 08:38:35.266, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.82 W, 0x0000000000000001
2026/09/24 08:38:35.519, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:35.783, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.70 W, 0x0000000000000001
2026/09/24 08:38:36.044, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.85 W, 0x0000000000000001
2026/09/24 08:38:36.299, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.85 W, 0x0000000000000001
2026/09/24 08:38:36.553, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.72 W, 0x0000000000000001
2026/09/24 08:38:36.810, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.72 W, 0x0000000000000001
2026/09/24 08:38:37.073, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.73 W, 0x0000000000000001
2026/09/24 08:38:37.327, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.73 W, 0x0000000000000001
2026/09/24 08:38:37.586, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:37.838, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:38.089, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.74 W, 0x0000000000000001
2026/09/24 08:38:38.359, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.74 W, 0x0000000000000001
2026/09/24 08:38:38.611, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:38.862, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.71 W, 0x0000000000000001
2026/09/24 08:38:39.124, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.12 W, 0x0000000000000001
2026/09/24 08:38:39.388, P0, 1740 MHz, 6101 MHz, 0 %, 68, 18.12 W, 0x0000000000000001
2026/09/24 08:38:39.642, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.61 W, 0x0000000000000001
2026/09/24 08:38:39.906, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.61 W, 0x0000000000000001
2026/09/24 08:38:40.157, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.67 W, 0x0000000000000001
2026/09/24 08:38:40.408, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.67 W, 0x0000000000000001
2026/09/24 08:38:40.673, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.64 W, 0x0000000000000001
2026/09/24 08:38:40.925, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.58 W, 0x0000000000000001
2026/09/24 08:38:41.190, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.58 W, 0x0000000000000001
2026/09/24 08:38:41.444, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.62 W, 0x0000000000000001
2026/09/24 08:38:41.707, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.62 W, 0x0000000000000001
2026/09/24 08:38:41.966, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.65 W, 0x0000000000000001
2026/09/24 08:38:42.227, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.65 W, 0x0000000000000001
2026/09/24 08:38:42.488, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.62 W, 0x0000000000000001
2026/09/24 08:38:42.740, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.62 W, 0x0000000000000001
2026/09/24 08:38:43.006, P0, 1740 MHz, 6101 MHz, 0 %, 67, 18.07 W, 0x0000000000000001
2026/09/24 08:38:43.267, P0, 1740 MHz, 6101 MHz, 0 %, 67, 18.07 W, 0x0000000000000001
2026/09/24 08:38:43.521, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.62 W, 0x0000000000000001
2026/09/24 08:38:43.777, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.62 W, 0x0000000000000001
2026/09/24 08:38:44.033, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.59 W, 0x0000000000000001
2026/09/24 08:38:44.299, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.59 W, 0x0000000000000001
2026/09/24 08:38:44.563, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.61 W, 0x0000000000000001
2026/09/24 08:38:44.827, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.61 W, 0x0000000000000001
2026/09/24 08:38:45.092, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.66 W, 0x0000000000000001
2026/09/24 08:38:45.349, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.66 W, 0x0000000000000001
2026/09/24 08:38:45.608, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.67 W, 0x0000000000000001
2026/09/24 08:38:45.873, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.67 W, 0x0000000000000001
2026/09/24 08:38:46.128, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.66 W, 0x0000000000000001
2026/09/24 08:38:46.381, P0, 1740 MHz, 6101 MHz, 0 %, 68, 17.66 W, 0x0000000000000001
2026/09/24 08:38:46.645, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.64 W, 0x0000000000000001
2026/09/24 08:38:46.897, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.64 W, 0x0000000000000001
2026/09/24 08:38:47.149, P0, 1740 MHz, 6101 MHz, 0 %, 67, 17.74 W, 0x0000000000000001
