# start_unix_ms 1790236120284
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
184,665.123,5.5885,0.0000,0.0257,1.1508,0.0790,1.3699,0.8355,0.1147
185,666.551,1.4273,0.0000,0.0181,5.4479,0.1863,5.8312,0.6486,0.1126
186,672.521,5.9708,0.0000,0.0465,0.8640,0.0809,1.2038,0.8309,0.1137
187,673.788,1.2670,0.0000,0.0190,5.1636,0.0736,5.3523,0.6489,0.1126
188,679.188,5.3999,0.0000,0.0144,1.1900,0.1033,1.4379,0.2408,0.1137
189,680.689,1.5003,0.0000,0.0221,5.2535,0.0995,5.4803,0.6506,0.1126
190,686.251,5.5622,0.0000,0.0202,1.1020,0.1724,1.4380,0.8313,0.1147
191,687.773,1.5218,0.0000,0.0251,5.1529,0.0880,5.3937,0.6491,0.1126
192,693.233,5.4602,0.0000,0.0336,1.1459,0.0882,1.4264,0.8313,0.1126
193,694.719,1.4862,0.0000,0.0211,4.8586,0.1202,5.1744,0.6479,0.1137
194,699.980,5.2614,0.0000,0.0236,1.0335,0.1218,1.3290,0.5552,0.1126
195,701.381,1.4006,0.0000,0.0398,5.1805,0.1488,5.5527,0.2321,0.1126
196,707.021,5.6401,0.0000,0.1425,0.9162,0.0935,1.3262,0.8308,0.1137
197,708.426,1.4047,0.0000,0.0330,5.2661,0.3266,5.8031,0.6561,0.1116
198,714.443,6.0170,0.0000,0.0440,0.8661,0.0663,1.1542,0.2368,0.1147
199,715.649,1.2063,0.0000,0.0166,4.9569,0.1617,5.2464,0.6484,0.1126
200,721.008,5.3587,0.0000,0.0418,1.0094,0.0766,1.3543,0.2357,0.1137
201,722.419,1.4116,0.0000,0.0173,4.9917,0.1397,5.2515,0.2313,0.1137
202,727.726,5.3069,0.0000,0.0247,1.0643,0.0962,1.3596,0.8309,0.1147
203,729.157,1.4305,0.0000,0.0222,5.2712,0.1301,5.5667,0.6473,0.1126
204,734.896,5.7389,0.0000,0.0302,0.9314,0.1157,1.2244,0.8310,0.1147
205,736.209,1.3130,0.0000,0.0252,5.2661,0.2756,5.7408,0.2326,0.1137
206,742.062,5.8532,0.0000,0.0431,0.8088,0.0946,1.1898,0.8279,0.1147
207,743.315,1.2530,0.0000,0.0251,4.8946,0.2183,5.3167,0.6480,0.1126
208,748.738,5.4233,0.0000,0.0464,0.9550,0.1162,1.3139,0.2352,0.1126
209,750.127,1.3885,0.0000,0.0222,4.9930,0.1576,5.3062,0.6474,0.1126
210,755.548,5.4211,0.0000,0.0464,0.9382,0.0994,1.3014,0.2366,0.1137
211,756.930,1.3827,0.0000,0.0225,5.2322,0.1661,5.5786,0.2312,0.1126
212,762.657,5.7268,0.0000,0.0236,0.9607,0.1060,1.3233,0.2340,0.1147
213,764.082,1.4242,0.0000,0.0234,5.3142,0.1310,5.6517,0.6482,0.1147
214,770.063,5.9811,0.0000,0.0850,0.0849,0.0879,0.6170,0.2409,0.1147
215,770.733,0.6705,0.0000,0.0197,5.6437,0.0897,5.8872,0.6465,0.1157
216,776.686,5.9524,0.0000,0.0239,1.0628,0.0657,1.2613,0.2341,0.1116
217,777.996,1.3103,0.0000,0.0203,4.9777,0.1031,5.2112,0.2337,0.1137
218,783.269,5.2734,0.0000,0.0275,1.0796,0.0982,1.3447,0.5155,0.1137
219,784.672,1.4029,0.0000,0.0206,5.2517,0.0860,5.4623,0.2343,0.1137
220,790.199,5.5265,0.0000,0.0245,1.1028,0.0987,1.3623,0.8281,0.1147
221,791.641,1.4424,0.0000,0.0203,5.2078,0.1686,5.5190,0.6497,0.1147
222,797.226,5.5850,0.0000,0.0253,1.0542,0.0635,1.3378,0.8310,0.1157
223,798.612,1.3858,0.0000,0.0155,5.1745,0.1441,5.4405,0.6491,0.1147
224,804.116,5.5041,0.0000,0.0921,1.0413,0.0846,1.3784,0.8367,0.1157
225,805.556,1.4400,0.0000,0.0209,5.1834,0.1514,5.4674,0.6514,0.1147
226,811.169,5.6130,0.0000,0.0463,0.8484,0.0903,1.2236,0.8326,0.1167
227,812.446,1.2771,0.0000,0.0212,5.2008,0.1013,5.4724,0.6492,0.1147
228,818.003,5.5568,0.0000,0.0889,1.0422,0.1022,1.4225,0.2362,0.1147
229,819.486,1.4833,0.0000,0.0198,5.1615,0.0905,5.3787,0.6527,0.1147
230,824.980,5.4938,0.0000,0.1024,0.8149,0.0873,1.2527,0.8327,0.1157
231,826.291,1.3110,0.0000,0.0180,5.4836,0.1455,5.8153,0.6526,0.1147
232,832.166,5.8749,0.0000,0.0246,0.9282,0.0892,1.1828,0.2356,0.1157
233,833.394,1.2286,0.0000,0.0190,5.1921,0.1075,5.4465,0.6496,0.1147
234,838.915,5.5206,0.0000,0.0489,1.0744,0.0784,1.4112,0.5139,0.1147
235,840.385,1.4700,0.0000,0.0216,5.5044,0.1094,5.7430,0.2306,0.1157
236,846.219,5.8344,0.0000,0.0256,1.0658,0.0740,1.3336,0.8303,0.1167
237,847.596,1.3763,0.0000,0.0163,4.8048,0.0919,5.0387,0.6506,0.1157
238,852.705,5.1093,0.0000,0.0256,0.9784,0.0772,1.3758,0.6196,0.1157
239,854.147,1.4418,0.0000,0.0223,5.1015,0.1183,5.4340,0.2312,0.1157
240,859.651,5.5045,0.0000,0.0300,0.9730,0.0934,1.3206,0.6508,0.1157
241,861.040,1.3883,0.0000,0.0244,5.4295,0.2184,5.8185,0.6499,0.1167
242,866.952,5.9121,0.0000,0.0436,1.1230,0.0822,1.4322,0.8302,0.1167
