# start_unix_ms 1790235840662
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
261,1839.607,6.5914,0.0000,14.3148,0.0732,0.2880,14.8417,0.7402,0.1300
262,1854.780,15.1732,0.0000,5.1783,0.0347,0.1851,5.5186,0.7385,0.1300
263,1860.358,5.5780,0.0000,6.4283,0.0302,0.1981,6.7661,0.7388,0.1300
264,1867.253,6.8949,0.0000,6.6444,0.0266,0.2030,6.9745,0.7420,0.1300
265,1874.274,7.0214,0.0000,6.5336,0.0247,0.2070,6.8594,0.7383,0.1300
266,1881.177,6.9020,0.0000,6.5203,0.0527,0.1397,6.8503,0.7420,0.1300
267,1888.085,6.9082,0.0000,6.5846,0.0258,0.1973,6.9145,0.7124,0.1300
268,1895.056,6.9712,0.0000,6.6300,0.0284,0.2591,7.0191,0.7419,0.1311
269,1902.133,7.0772,0.0000,6.4596,0.0382,0.1590,6.7918,0.7448,0.1311
270,1908.995,6.8618,0.0000,6.5670,0.0296,0.2188,6.9403,0.7385,0.1311
271,1915.988,6.9934,0.0000,6.4840,0.0271,0.1925,6.8162,0.7417,0.1311
272,1922.853,6.8644,0.0000,6.6642,0.0287,0.2153,7.0194,0.7412,0.1311
273,1929.927,7.0739,0.0000,6.7172,0.0296,0.2185,7.0870,0.7416,0.1321
274,1937.093,7.1664,0.0000,6.5109,0.0355,0.1830,6.8629,0.7135,0.1311
275,1944.026,6.9333,0.0000,6.1961,0.0344,0.1207,6.4729,0.7180,0.1321
276,1950.555,6.5289,0.0000,6.8219,0.0411,0.2408,7.2461,0.7413,0.1311
277,1957.862,7.3071,0.0000,6.5296,0.0287,0.2145,6.8843,0.7113,0.1311
278,1964.798,6.9361,0.0000,6.5668,0.0326,0.2137,6.9298,0.7160,0.1321
279,1971.790,6.9918,0.0000,6.4710,0.0281,0.2036,6.8114,0.7157,0.1321
280,1978.656,6.8662,0.0000,6.4641,0.0277,0.2805,6.8757,0.7130,0.1321
281,1985.585,6.9290,0.0000,6.2818,0.0356,0.1575,6.6066,0.7251,0.1331
282,1992.261,6.6753,0.0000,6.6392,0.0297,0.2065,6.9908,0.7381,0.1321
283,1999.303,7.0422,0.0000,6.3753,0.0307,0.1907,6.7130,0.7157,0.1331
284,2006.164,6.8615,0.0000,6.5187,0.0354,0.1924,6.8695,0.7132,0.1331
285,2013.217,7.0524,0.0000,7.1296,0.0312,0.1746,7.4571,0.7184,0.1331
286,2020.725,7.5078,0.0000,6.7561,0.0278,0.1817,7.0788,0.7123,0.1352
287,2027.847,7.1221,0.0000,6.3315,0.0264,0.1912,6.6579,0.7145,0.1341
288,2034.550,6.7030,0.0000,6.6294,0.0275,0.1913,6.9538,0.7157,0.1341
289,2041.547,6.9977,0.0000,5.9113,0.0251,0.1993,6.2392,0.7153,0.1341
290,2047.830,6.2826,0.0000,6.6283,0.0287,0.1110,6.8701,0.7152,0.1352
291,2054.787,6.9565,0.0000,6.7092,0.0452,0.1146,7.0228,0.7164,0.1352
