# start_unix_ms 1790234974025
frame,at_ms,interval_ms,pwait_ms,begin_ms,acquire_ms,present_ms,inside_ms,gpu_gbuffer_ms,gpu_view_ms
243,1293.322,5.2777,0.0000,0.0248,0.9493,0.1359,1.2376,0.2320,0.1167
244,1294.629,1.3069,0.0000,0.0235,6.1516,0.0881,6.3857,0.2341,0.1167
245,1301.074,6.4447,0.0000,0.0197,0.9604,0.0478,1.1262,0.2312,0.1157
246,1302.235,1.1608,0.0000,0.0114,4.9993,0.0877,5.1918,0.2301,0.1157
247,1307.484,5.2490,0.0000,0.0207,1.0582,0.0489,1.2301,0.2319,0.1157
248,1308.747,1.2634,0.0000,0.0118,5.3489,0.2673,5.7586,0.2289,0.1167
249,1314.627,5.8800,0.0000,0.0393,0.8364,0.0982,1.1990,0.2312,0.1167
250,1316.001,1.3742,0.0000,0.0281,5.0065,0.2333,5.4128,0.2298,0.1157
251,1321.527,5.5255,0.0000,0.0278,0.8348,0.0884,1.0642,0.2334,0.1167
252,1322.633,1.1062,0.0000,0.0132,5.3748,0.0848,5.5817,0.2297,0.1157
253,1328.313,5.6804,0.0000,0.0383,0.8607,0.0666,1.1455,0.2305,0.1178
254,1329.510,1.1962,0.0000,0.0182,5.4039,0.0597,5.5761,0.2288,0.1167
255,1335.128,5.6181,0.0000,0.0130,1.0242,0.0781,1.2411,0.2287,0.1178
256,1336.425,1.2968,0.0000,0.0146,5.3923,0.0884,5.6304,0.2287,0.1178
257,1342.143,5.7182,0.0000,0.0452,0.8315,0.0706,1.1535,0.2292,0.1188
258,1343.353,1.2106,0.0000,0.0196,5.4278,0.1008,5.6432,0.2292,0.1178
259,1349.041,5.6877,0.0000,0.0176,1.0036,0.0656,1.1844,0.2300,0.1188
260,1350.266,1.2247,0.0000,0.0109,5.5781,0.0913,5.7942,0.2312,0.1188
261,1356.268,6.0025,0.0000,0.0306,0.7975,0.0618,1.0385,0.2328,0.1198
262,1357.359,1.0906,0.0000,0.0131,5.4370,0.1045,5.6953,0.2290,0.1198
263,1363.108,5.7493,0.0000,0.0209,0.9183,0.0495,1.0884,0.2312,0.1188
264,1364.229,1.1206,0.0000,0.0116,5.5555,0.0873,5.7467,0.2291,0.1188
265,1370.032,5.8027,0.0000,0.0200,0.9514,0.0586,1.1328,0.2300,0.1188
266,1371.209,1.1774,0.0000,0.0124,5.5685,0.1141,5.7934,0.2285,0.1198
267,1377.066,5.8566,0.0000,0.0234,0.9432,0.0529,1.1303,0.2303,0.1198
268,1378.236,1.1700,0.0000,0.0125,5.3156,0.0759,5.4894,0.2296,0.1188
269,1383.765,5.5299,0.0000,0.0165,1.0126,0.0856,1.3038,0.2324,0.1198
270,1385.123,1.3578,0.0000,0.0196,5.4610,0.0804,5.6715,0.2312,0.1198
271,1390.937,5.8139,0.0000,0.0395,0.7842,0.0716,1.2292,0.2292,0.1198
272,1392.220,1.2830,0.0000,0.0183,5.1760,0.1693,5.4685,0.2331,0.1208
273,1397.767,5.5470,0.0000,0.0235,0.8958,0.0599,1.1121,0.2326,0.1198
274,1398.950,1.1832,0.0000,0.0209,5.5752,0.0978,5.8026,0.2277,0.1198
275,1404.827,5.8769,0.0000,0.0194,0.9607,0.0582,1.1523,0.2301,0.1208
276,1406.020,1.1929,0.0000,0.0175,5.1200,0.1046,5.3484,0.2358,0.1208
277,1411.435,5.4145,0.0000,0.0191,1.0179,0.1488,1.3138,0.2330,0.1208
278,1412.842,1.4079,0.0000,0.0221,5.6545,0.0894,5.9471,0.2325,0.1208
279,1418.860,6.0170,0.0000,0.0221,0.8654,0.0644,1.1450,0.2349,0.1219
280,1420.058,1.1986,0.0000,0.0185,5.1673,0.0818,5.3550,0.2340,0.1219
281,1425.460,5.4016,0.0000,0.0156,1.0859,0.0602,1.2541,0.2355,0.1208
282,1426.754,1.2945,0.0000,0.0132,5.5075,0.0702,5.6766,0.2308,0.1229
283,1432.512,5.7575,0.0000,0.0190,0.9930,0.0617,1.1580,0.2349,0.1219
284,1433.713,1.2014,0.0000,0.0114,5.4372,0.2371,5.7945,0.2339,0.1229
